출처,기업명,제목,급여,등록일,마감일,근무지역,경력,학력,근무형태,근무직종,연락처,세부내용,자격면허,우대사항,링크,조회수
고용24,국민방문요양센터,[해운대구 우동] 재가요양보호사 채용,"시급 9,860원 이상",2024-10-17,2024-10-31,"부산광역시 해운대구 우동2로 26-1, , (우동, 메트로빌라)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 20시간)",방문 복지서비스 제공업,,"<td>
              
              [해운대구 우동] 재가요양보호사 채용<br/><br/>* 2등급 여자어르신 (70대 후반, 독거), 기저귀케어없음<br/>* 신체지원, 정서지원, 가사 및 일상생활지원 등<br/>* 주5일 근무, 14:00~18:00 (1일 4시간, 주 20시간 근무)<br/>* 시급 9,860원 (주휴수당 1,972원, 연차수당 568원, 기타수당 200원 별도 지급)<br/>* 근무지 : 해운대구 우동2로 26-1<br/><br/>* 지원을 희망하시는 분은 051-939-9002로 연락하시기 바랍니다<br/><br/>● 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.<br/>● 채용 시 마감되는 구인 건임.
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBA002410170001&rtnTarget=list9&pageIndex=13&rtnUrl=?,227
고용24,"주식회사알코에스씨(ALKOSCCo.,Ltd)",[에어백 제조업체]자동미싱장비 조작업무,"시급 9,860원 ~ 9,860원",2024-10-17,2024-10-31,"부산광역시 금정구 개좌로 260, 1층 (회동동)",관계없음,학력무관,주 5일 근무,"기타 섬유, 의복 및 가죽 가공 기계 제조업",,"<td>
              
              [에어백제조업체]미싱자동장비 조작 및 재봉보조 모집<br/><br/>-미싱자동장비 조작업무<br/>-근무시간 : 주5일, 8:20-17:00<br/>(휴게시간 12:30-13:10)<br/>-급여: 시급9860원<br/>-근로기간 : 채용일로부터 ~24.12.31까지<br/>(업무성과에 따라 정규전환 가능)<br/><br/>-지원방법 : 전화문의 후 방문<br/>* 8:00-16:00 사이에 전화문의 바랍니다<br/>16:00시 이후는 통화가 어렵습니다.
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KEC0052410170002&rtnTarget=list10&pageIndex=13&rtnUrl=?,199
고용24,부곡신동아아파트입주자대표회의,[부곡동 신동아아파트]경비원모집,월급 194만원 이상,2024-10-17,2024-12-16,"부산광역시 금정구 부곡로18번안길 95 (부곡동, 신동아아파트)",관계없음,고졸,"주 4일 근무
(주 소정근로시간: 40시간)",경비 및 경호 서비스업,,"<td>
              
              부곡신동아아파트 / 부곡동 / 온천장역인근<br/>경비원 / 경비교육이수자<br/>격일 6:30~익일 6:30 (휴게시간 주간4시간 야간 7시간)<br/>월급 1,949,370원<br/>이력서 전화 후 방문접수<br/>문의 010-8501-1035<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBC002410170001&rtnTarget=list1&pageIndex=14&rtnUrl=?,296
고용24,"주식회사알코에스씨(ALKOSCCo.,Ltd)",[에어백제조업체]재봉 미싱 경력자 모집,"시급 9,860원 ~ 9,860원",2024-10-17,2024-12-16,부산광역시 금정구 개좌로 260 (회동동),경력 (최소 1년 0 개월 이상) 필수,학력무관,주 5일 근무,"기타 섬유, 의복 및 가죽 가공 기계 제조업",,"<td>
              
              [에어백 제조업체]재봉 미싱 경력자 모집<br/>-에어백 원단 미싱작업<br/>-재봉 미싱 경력자 필수<br/>-근무시간 : 주5일, 8:20-17:00<br/>(휴게시간 12:30-13:10)<br/><br/>-근로기간 : 채용일로부터 ~24.12.31까지<br/>(업무성과에 따라 정규전환 가능)<br/><br/>-지원방법 : 전화문의 후 방문<br/><br/>* 8:00-16:00 사이에 전화문의 바랍니다<br/>16:00시 이후는 통화가 어렵습니다.
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KEC0052410170001&rtnTarget=list2&pageIndex=14&rtnUrl=?,126
고용24,(주)타워씨앤에스,[우동] 더샾 아델리스 여 미화원 모집,월급 187만원 ~ 187만원,2024-10-17,2024-12-16,"부산광역시 해운대구 마린시티3로 51, . (우동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 37시간)",경비 및 경호 서비스업,,"<td>
              
              [우동] 더샾 아델리스 오피스텔  여 미화원 모집<br/>▶인 원 : 2명<br/>▶근무장소 : 우동 아델리스 오피스텔<br/>▶근무시간 : 평일 08:00~16:00<br/>                 토요일 08:00~12:00<br/>                 휴게시간 11:30~13:00<br/>▶급      여 : 187만원<br/>▶필수사항 : 비흡연자희망<br/>▶지원방법 : 담당자(010-3579-4788) 통화 후 방문 이력서 제출 요망
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBQ002410170003&rtnTarget=list3&pageIndex=14&rtnUrl=?,189
고용24,중구재가노인지원서비스센터,[부평동] 재가요양보호사 모십니다,"시급 9,860원 ~ 12,500원",2024-10-17,2024-12-16,부산광역시 중구 부평동2가 중구로53번길 22 (부평동2가),관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",그 외 기타 비거주 복지 서비스업,,"<td>
              
              * 부평동 / 5등급 남자 어르신(38년생)<br/>* 보수사거리 인근 (중구로53번길)<br/>* 가사 지원 및 정서 지원 등<br/>* 주 5일, 오전 11시~14시 <br/>* 치매교육이수 필수<br/>* 시급 12,500원 (9860원+제수당)<br/><br/>*실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBP002410170001&rtnTarget=list4&pageIndex=14&rtnUrl=?,5
고용24,무궁화재가노인복지시설,[금곡동] 재가요양보호사 모십니다(4등급/오전/남자어르신/주5일),"시급 9,860원 이상",2024-10-17,2024-12-16,"부산광역시 북구 금곡대로616번길 10-9 (금곡동, 금곡2단지주공아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",사회복지 상담서비스 제공업,,"<td>
              
              [금곡동] 재가요양보호사 모십니다(4등급/오전/남자어르신/주5일)<br/><br/>- 금곡 주공 2단지<br/>- 4등급 86세 할아버지<br/>- 근무시간 : 주 5일 09:00~12:00/하루 3시간<br/>-시급:9860원(주휴 수당 등 발생 시 별도 지급)<br/>- 일반적인 재가 요양보호사 업무<br/><br/>- 채용담당자 연락처 : 051-896-5334<br/><br/>다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBI002410170002&rtnTarget=list5&pageIndex=14&rtnUrl=?,364
고용24,감동재가복지센터,[범일동]4등급 할머니(독거) 재가 요양보호사 채용,"시급 9,860원 ~ 9,860원",2024-10-17,2024-12-16,"부산광역시 동구 범상로 26-1, . (범일동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",그 외 기타 비거주 복지 서비스업,,"<td>
              
              - 4등급 83세 여자어르신<br/>- 일상생활지원, 가사지원, 식사도움<br/>- 주5일 / 8시~11시<br/>- 시급 : 12,500원(제수당 포함)<br/>- 문의 : 051-905-5522<br/><br/>** 동 구인은 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을수 있음 **
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBF002410170001&rtnTarget=list6&pageIndex=14&rtnUrl=?,96
고용24,신한수산,냉동수산물 판매 및 창고정리원 모집,월급 210만원 이상,2024-10-17,2024-12-16,"부산광역시 서구 충무대로 228, 연우냉동 1층 신한수산",신입,중졸 ~ 대졸(4년),"주 5일 근무
(주 소정근로시간: 40시간)","신선, 냉동 및 기타 수산물 도매업",,"<td>
              
              냉동수산물 운반 및 창고 정리정돈<br/>- 근무시간: 주5일 8시간 / 06:00~ 15:00(휴게1시간 13:00~14:00)<br/>- 급여: 월210만원 이상, 상여금 100%<br/>- 운전면허증 우대
            </td>",자동차운전면허(우대),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBL002410160002&rtnTarget=list7&pageIndex=14&rtnUrl=?,133
고용24,(주)부모사랑재가센터,[ 광안동 ] 재가요양보호사 모집,"시급 13,000원 ~ 13,000원",2024-10-17,2024-12-16,부산광역시 수영구 망미번영로23번길 14 (광안동),관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",방문 복지서비스 제공업,,"<td>
              
              [ 광안동 ] 재가요양보호사 선생님 모집합니다.<br/><br/>- 4등급 여자어르신(50년생) / 아들과 거주(케어시간에 혼자 계심)<br/>- 12:00~15:00(시간 조절 가능)/ 주3일<br/>- 시급 : 13,000원(제수당 포함)<br/>- 채용담당자 : 010-2392-2778 [ 주)부모사랑재가센터 ]<br/><br/><br/>**실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002410160002&rtnTarget=list8&pageIndex=14&rtnUrl=?,242
고용24,효사랑재가복지센터,[청학동] 요양보호사 모집,"시급 9,860원 ~ 9,860원",2024-10-17,2024-12-16,"부산광역시 영도구 태종로352번길 46, . (청학동)",관계없음,학력무관,주 6일 근무,방문 복지서비스 제공업,,"<td>
              
              - 청학동 거주<br/>- 2등급 할머니(85)<br/>- 근무시간: 08:30~12:30 (주 6일, 주24시간)<br/>- 시급: 최저시급 9,860원 +각종제수당포함 =&gt;12,500원<br/>* 지원시 센터연락 후 방문 051-414-3588
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBO002410160002&rtnTarget=list9&pageIndex=14&rtnUrl=?,132
고용24,온누리재가노인복지센터,"[범전동] 재가요양보호사 (주5일, 오후,4등급 남자어르신)","시급 9,860원 ~ 9,860원",2024-10-17,2024-12-16,부산광역시 부산진구 시민공원로76번길 46-7 (범전동)[재택근무 가능],관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",노인 요양 복지시설 운영업,,"<td>
              
              [범전동] 재가요양보호사 1명<br/>▷ 업체명: 온누리재가노인복지센터<br/>▷ 대상자: 4등급 남자어르신(80대중반)-배우자와 함께 거주<br/>▷ 업무내용: 청소, 취사, 세탁, 병원동행 등 가사업무 도와주실 분<br/>▷ 근무장소: 부산진구 시민공원 남문 건너편<br/>▷ 근무시간: 13:00 ~ 16:00 (주5일)                <br/>▷ 자격: 요양보호사1급    <br/>▷ 급여: 시급 12,700원(주휴,연차수당을 포함한 포괄시급)<br/><br/>문의사항은 부산진구청 취업정보센터로 전화주세요(☎051-605-6408)<br/><br/>다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.<br/><br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBH002410160009&rtnTarget=list10&pageIndex=14&rtnUrl=?,322
고용24,앤설리반재가장기요양센터,[해운대 좌동] 장애인활동지원사 구인,"시급 9,860원 이상",2024-10-16,2024-11-15,"부산광역시 해운대구 해운대로 813, - (좌동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 36시간)",방문 복지서비스 제공업,,"<td>
              
              [해운대 좌동] 장애인활동지원사 구인<br/>- 40대 여성 지체장애인(독거)<br/>- 주6일 / 오후3시 - 9시<br/>- 장산역 인근 아파트 거주<br/>- 가사도움, 신체도움(샤워, 화장실 이동 도움 등<br/>- 시급 12,900원(기본급 9,860원+ 제수당 포함)<br/>- 채용담당자 : 앤설리반재가센터 051-865-0070<br/><br/>※실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBN002410160006&rtnTarget=list1&pageIndex=15&rtnUrl=?,547
