출처,기업명,제목,급여,등록일,마감일,근무지역,경력,학력,근무형태,근무직종,연락처,세부내용,자격면허,우대사항,링크,조회수
고용24,미소재가복지센터,[수영동] 재가요양보호사 구인,"시급 9,860원 ~ 9,860원",2024-10-14,2024-10-28,"부산광역시 수영구 수영로741번길 20 (수영동, 현대아파트)",관계없음,학력무관,주 3일 근무,노인 요양 복지시설 운영업,,"<td>
              
              [수영동]재가요양보호사  <br/>- 민락역근처, 현대아파트 <br/>- 3등급 80대 남자어르신(부부거주)<br/>- 8시~11시/주3일<br/>-시간,요일 협의가능<br/>- 시급 : 9,860원<br/> (수당제외/포함시 12,500원)<br/>- 가사 및 일상생활지원<br/><br/>** [ 미소재가복지센터 : 010-6713-4452 ] **
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBG002410110008&rtnTarget=list6&pageIndex=22&rtnUrl=?,298
고용24,우리재가복지센터,[초량동] 재가요양보호사님 모십니다,"시급 9,860원 ~ 12,900원",2024-10-14,2024-10-28,부산광역시 동구 초량남로 18-1 (초량동),관계없음,학력무관,"주 2일 근무
(주 소정근로시간: 6시간)",방문 복지서비스 제공업,,"<td>
              
              ● 초량동 / 동구 초량남로 18-1, 초량빌라 근처<br/>● 주 2일 / 요일협의, 시간협의 가능<br/>● 등급 외 60대 초반 여자어르신 / 독거<br/>● 가사 및 식사지원 / 거동불편<br/>● 시급 12,900원 (시급 9860원+제수당)<br/><br/>※ 동 구인은 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정) 등에 차이가 있을 수 있음
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBP002410110004&rtnTarget=list7&pageIndex=22&rtnUrl=?,61
고용24,에이(A)착한노인주간보호센터,주간보호센터 사회복지사 모집 (기장),월급 210만원 ~ 210만원,2024-10-14,2024-10-28,부산광역시 기장군 기장읍 차성로 233,경력 (최소 1년 0 개월 이상) 필수,대졸(2~3년) ~ 대졸(4년),"주 5일 근무
(주 소정근로시간: 40시간)",노인 요양 복지시설 운영업,,"<td>
              
              ■ A착한노인주간보호센터<br/>-- 주간보호센터 사회복지사 1명<br/>-- 기장읍 차성로233 2층<br/>-- 주 5일, 08:00~17:00<br/>-- 운전 가능자, 경력1년 이상(필수)<br/>-- 월급 210만원 (협의가능)<br/>-- 전화 후 방문 접수,이메일접수(ackrgks0324@naver.com) - 이력서, 자격증사본<br/>***(문의: 010-2600-4045 )<br/><br/>** 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.
            </td>",자동차운전면허2종보통(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBD002410110007&rtnTarget=list8&pageIndex=22&rtnUrl=?,275
고용24,에이(A)착한노인주간보호센터,주간보호센터 요양보호사 모집 (기장),월급 210만원 ~ 210만원,2024-10-14,2024-10-28,부산광역시 기장군 기장읍 차성로 233,관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",노인 요양 복지시설 운영업,,"<td>
              
              ■ A착한노인주간보호센터<br/>-- 주간보호센터 요양보호사<br/>-- 기장읍 차성로233 2층<br/>-- 주 5일, 08:00~17:00<br/>-- 운전 가능자(송영업무)<br/>-- 월급 210만원<br/>-- 전화 후 방문 접수, 이메일접수(ackrgks0324@naver.com) - 이력서, 요양보호사자격증사본<br/>***(문의: 010-2600-4045 )<br/><br/>** 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.
            </td>",자동차운전면허2종보통(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBD002410110006&rtnTarget=list9&pageIndex=22&rtnUrl=?,92
고용24,채움푸드,주방찬모 모집(정관),"시급 12,000원 이상",2024-10-14,2024-10-28,"부산광역시 기장군 정관읍 달산1길 61, 채움푸드",경력 (최소 3년 0 개월 이상) 필수,학력무관,주 6일 근무,도시락 및 식사용 조리식품 제조업,,"<td>
              
              ㅁ 업 체 명 : 채움푸드 (산단 도시락 납품 업체)<br/>ㅁ 근무주소 : 정관읍 달산2길 61(LH5단지 맞은편)<br/>ㅁ 모집직종 : 주방찬모 1명 <br/>** 점심식사 배식, 정리도움/ 저녁식사 준비 및 간단한 조리 등의 업무 **﻿<br/>ㅁ 우대사항 : 경력자 3년이상 필수, 자격증무관<br/>ㅁ 근무시간 : 주 6일, 평일 07:30 ~ 16:30 (휴게 1시간) 토 08:00~14:30 (휴게포함)<br/>ㅁ 급여사항 : 시급 12,000원(수습기간)/ 수습이후부터 월 300만원/<br/>ㅁ 복리후생 : 4대보험, 퇴직금, 1식제공<br/>ㅁ 접수방법 : 전화 후 방문 <br/>ㅁ 연락처 담당자: 010-2551-2259
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBD002410110005&rtnTarget=list10&pageIndex=22&rtnUrl=?,256
고용24,참사랑재가복지센터,[ 광안동 ] 재가요양보호사 모집,"시급 12,500원 ~ 12,500원",2024-10-11,2024-12-10,"부산광역시 수영구 광일로 49, 103동 (광안동, 비치그린아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 24시간)",개인 간병 및 유사 서비스업,,"<td>
              
              [ 수영구 광안동 ] 재가요양보호사 선생님 모집합니다.<br/><br/>✔ 근무지 : 수영구 광일로 49, (광안동, 비치그린아파트)<br/>✔ 대상자 : 2등급 96세 여자 어르신(독거)/몸무게 왜소함, 부축하면 보행가능 , 근무환경 양호함.<br/>- 청각 저하로 가까이, 조금 크게 말해야 함.<br/>- 온화하고 확실하게 어르신을 케어할 수 있는 요양사를 원함.<br/>✔ 근무시간 : 09:00~13:00(4시간), 주6일 재가요양급여 / 서비스이용자의 상황에 따라 근로시간 외 ""추가시간""이 있을 수 있음<br/>✔ 케어내용 : 이동도움, 가사서비스, 말벗<br/>✔ 시급 : 12,500원(제수당포함)<br/><br/>- 채용담당자: 051-853-7426 / 010-5544-7426 [ 참사랑재가복지센터 ]
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002410110003&rtnTarget=list1&pageIndex=23&rtnUrl=?,353
고용24,무궁화재가노인복지시설,[중앙동] 재가요양보호사 모십니다,"시급 9,860원 ~ 12,400원",2024-10-11,2024-12-10,부산광역시 중구 중앙동4가 동광길 90 (중앙동4가),관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",사회복지 상담서비스 제공업,,"<td>
              
              * 중구 동광길 90, 중앙동4가 (중구청 인근)<br/>* 85세 4등급 여자어르신 / 거동 조금 불편<br/>* 근무시간 : 14:00~17:00 (주 3일 / 월,수,금)<br/>* 시급 : 12,400원 (9860+제수당)<br/>* 일반적인 요양보호사업무<br/><br/>* 다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBP002410110002&rtnTarget=list2&pageIndex=23&rtnUrl=?,70
고용24,한마음재가노인복지센터,[금곡동] 재가요양보호사 모집,"시급 9,860원 이상",2024-10-11,2024-12-10,"부산광역시 북구 화명신도시로 255, . (금곡동, 율리마을주공아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",사회복지 상담서비스 제공업,,"<td>
              
              ★[금곡동 율리마을주공아파트 ] 재가요양보호사 모집<br/><br/>▶ 대상자: 3등급/ 70대 후반/ 할머니/ 배우자 동거<br/>▶ 근무시간: 오전 9시 30분~ 12시 30분 / 주5일<br/>▶ 업무 : 가사지원, 일상생활지원, 병원동행 등 (거동 가능하심)<br/>▶ 주휴수당 등 발생시 별도 지급<br/><br/>◆ 지원문의 : 한마음재가노인복지센터 이기현 051-327-3934/ 010-3958-3934 ◆<br/><br/>* 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.<br/><br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBI002410110003&rtnTarget=list3&pageIndex=23&rtnUrl=?,491
고용24,(주)참조은재가복지센터,[반송동] 재가요양보호사 모집,"시급 9,860원 ~ 12,500원",2024-10-11,2024-12-10,부산광역시 해운대구 아랫반송로21번길 6-25 (반송동),관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",방문 복지서비스 제공업,,"<td>
              
              [반송동] 재가요양보호사 모집합니다.<br/><br/>- 해운대구 아랫반송로21번길, 반송도서관 인근 <br/>- 4등급 85세 여자어르신<br/>- 09:00~12:00 / 주 6일 / 월 22회<br/>- 시급 : 9,860원(수당포함 시 약 12,500원) <br/>- 일반적인 요양보호사 업무 <br/><br/>※ 문의 ☎ 010-9774-1268 / ☎ 051-525-0777  [(주)참조은재가복지센터] ※
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBG002410110007&rtnTarget=list4&pageIndex=23&rtnUrl=?,206
고용24,(주)목평인력개발,[남천동] 아파트 청소원 모집,월급 175만원 이상,2024-10-11,2024-12-10,"부산광역시 수영구 남천동로 41 (남천동, 남천동 코오롱 하늘채 골든비치)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 34시간)",경비 및 경호 서비스업,,"<td>
<br/>*남천동 코오롱하늘채아파트<br/>- 아파트 단지내 청소업무<br/>- 남천역 1번 출구에서 10분 거리<br/>- (평일) 08:00~15:30 (격주 토) 08:00~12:00 <br/>- 급여:1,756,000<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBJ002410110005&rtnTarget=list5&pageIndex=23&rtnUrl=?,161
고용24,주식회사효드림복지연구소,초량인창요양병원 중환자실 공동간병사 모집,월급 206만원 이상,2024-10-11,2024-12-10,"부산광역시 동구 중앙대로 281, 인창요양병원 (초량동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",개인 간병 및 유사 서비스업,,"<td>
              
              &lt;초량 인창요양병원 중환자실 공동간병사 모집&gt;<br/><br/>- 직무내용 : 중환자실 환자케어<br/>- 근무시간 : 06:30~17:30 / 17:30~익일06:30 (2교대 스케줄 근무)/월9회 휴무<br/>- 자격요건 :  요양보호사, 간병인 자격증 소지자 및 경력자 우대, 경력 없으신분 교육 후 투입<br/>- 접수 방법 : 전화 후 방문 051-740-5773/ 팩스 051-740-5772/ 워크넷 입사지원<br/>                 전자우편 hyodream6543@daum.net/ 우편 가능<br/>- 월급 : 2,060,740원<br/>
</td>","요양보호사(우대)
기타 : 간병사 자격증 가능","(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBQ002410110003&rtnTarget=list6&pageIndex=23&rtnUrl=?,206
고용24,(주)두레재가센터,[장전동] 재가요양보호사 모집,"시급 9,860원 이상",2024-10-11,2024-12-10,"부산광역시 금정구 식물원로 3, .. (장전동, 산수유)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",방문 복지서비스 제공업,,"<td>
              
              [온천장역 인근 산수유아파트]<br/>* 4등급 할아버지(80대초반, 배우자 거주)<br/>* 가사 및 일상생활 지원<br/>* 주6일(토요일 격주 근무)<br/>* 13:00~16:00<br/>* 시급12,500원(주휴수당, 연차수당 포함)<br/>* 채용담당자: 010-4549-4426<br/>*** 주말에도 지원 가능하므로 전화 바랍니다. ***
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912410110008&rtnTarget=list7&pageIndex=23&rtnUrl=?,313
고용24,오샘재가복지센터,[망미중 인근] 재가요양보호사 모집,"시급 9,860원 이상",2024-10-11,2024-12-10,"부산광역시 수영구 망미배산로 102, - (망미동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",노인 요양 복지시설 운영업,,"<td>
              
              [망미중 인근] 재가요양보호사 모집<br/>- 4등급 할머니(독거)<br/>- 주5일 / 9-12시<br/>- 시급 12,500원(기본급 9,860원+제수당 포함)<br/>-오샘재가복지센터 담당자 010-3467-7355<br/><br/>※실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBN002410110001&rtnTarget=list8&pageIndex=23&rtnUrl=?,52
